price,mileage,power,make_model,date,fuel,gear,offer_type
26600,11645,92.0,Harley-Davidson CVO Breakout,08/2016,Gasoline,Manual,Used
22390,0,206.15759843345688,Ducati,01/2021,Gasoline,Manual,New
1350,17650,4.0,Kymco Super 8,07/2018,Two Stroke Gasoline,Automatic,Used
12990,350,206.15759843345688,Triumph Thruxton,01/2018,Gasoline,Manual,New
2000,8000,27.0,SYM Wolf SB 250 Ni,06/2014,Gasoline,Manual,Used
7999,11600,124.0,Kawasaki Z 900,04/2017,Gasoline,Manual,Used
17200,39771,206.15759843345688,BMW R 1200 GS Adventure,01/2018,Gasoline,Manual,Used
12500,87000,68.0,Harley-Davidson Road King,06/2005,Gasoline,Manual,Used
13500,20000,200.0,Kawasaki ZZR 1400,03/2015,Gasoline,Manual,Used
7300,6000,206.15759843345688,Suzuki V-Strom 650,06/2020,Gasoline,Manual,Used
24990,3000,101.0,Harley-Davidson Rocker C,03/2011,Gasoline,Manual,Used
8500,25600,126.0,Triumph Tiger Sport,05/2016,Gasoline,Manual,Used
9899,3441,206.15759843345688,KTM 790 Duke,01/2020,Gasoline,Manual,Used
1350,11916,4.0,Peugeot Tweet,03/2015,Gasoline,Automatic,Used
13500,2000,87.0,Harley-Davidson Dyna Street Bob,04/2016,Gasoline,Manual,Used
228,54,999.0,Harley-Davidson CVO Limited,03/2018,Electric,Manual,Used
6250,25000,90.0,BMW F 800 R,03/2015,Gasoline,Manual,Used
1399,32066,15.0,Aprilia RS4 125,04/2014,Gasoline,Manual,Used
6000,64126,173.0,BMW K 1300,02/2010,Gasoline,Manual,Used
6200,7506,16.0,KTM,02/2017,Gasoline,Manual,Used
7250,32700,106.0,Suzuki GSX-S 1000,01/2017,Gasoline,Manual,Used
2099,52000,27.0,Kymco K-XCT 300i,04/2013,Gasoline,Automatic,Used
6999,20,1.0,Quadro Quadro4,01/2019,Gasoline,Manual,Used
17989,70945,63.0,Harley-Davidson Softail,04/1993,Gasoline,Manual,Used
2000,1800,11.0,Honda CBF 125,06/2017,Gasoline,Manual,Used
8900,4031,206.15759843345688,Yamaha TMAX 530,06/2014,Gasoline,Manual,Used
2500,3200,11.0,Bullit Hero 125,09/2017,Gasoline,Manual,Used
9695,1,48.0,Kawasaki W 800,10/2020,Gasoline,Manual,Pre-registered
17450,1,206.15759843345688,BMW R 80 R,03/1990,Gasoline,Manual,Used
13900,23800,125.0,BMW R 1200 GS,07/2017,Gasoline,Manual,Used
8450,21000,60.0,BMW C 650,05/2017,Gasoline,Manual,Used
2000,5108,10.0,Honda MSX 125,05/2013,Gasoline,Manual,Used
14500,9418,199.0,BMW S 1000 RR,05/2017,Gasoline,Manual,Used
1650,70000,34.0,Yamaha Majesty 400,04/2012,Gasoline,Manual,Used
18290,17345,145.0,Yamaha FJR 1300,01/2018,Gasoline,Manual,Used
12990,3200,206.15759843345688,Triumph Thruxton,09/2016,Gasoline,Manual,Used
6890,4382,14.0,KTM,11/2018,Gasoline,Manual,Used
9990,14395,95.0,Honda CRF 1000,03/2017,Gasoline,Automatic,Used
20483,7983,160.0,BMW K 1600 GT,03/2018,Gasoline,Manual,Used
2190,17536,15.0,Derbi Senda,07/2010,Gasoline,Manual,Used
2800,1000,5.0,Yamaha Aerox,07/2018,Gasoline,Manual,Used
2200,47262,20.0,Yamaha X-Max 250,10/2014,Gasoline,Manual,Used
10990,11802,95.0,BMW F 850 GS,08/2019,Gasoline,Manual,Used
49900,1600,1.0,Harley-Davidson Softail,03/1991,Gasoline,Manual,Used
18900,21000,206.15759843345688,Others,07/2007,Gasoline,Manual,Used
13500,31135,125.0,BMW R 1200 GS,03/2017,Gasoline,Manual,Used
1600,1300,408.0,Honda SH 300,12/2010,Gasoline,Manual,Used
2900,392,206.15759843345688,Honda PCX 125,07/2020,Gasoline,Manual,Used
11600,11272,206.15759843345688,BMW F 850 GS,06/2020,Gasoline,Manual,Used
900,49300,20.0,Yamaha X-City 250,07/2010,Gasoline,Manual,Used
490,20346,4.0,Kymco Agility 50,10/2009,Gasoline,Manual,Used
15329,0,206.15759843345688,Suzuki V-Strom 1050,01/2020,Gasoline,Manual,New
6000,6900,52.0,Kymco AK 550,09/2017,Gasoline,Automatic,Used
6690,24827,206.15759843345688,Honda CB 1000,03/2009,Gasoline,Manual,Used
14950,27879,206.15759843345688,Harley-Davidson Dyna Fat Bob,01/2014,Gasoline,Manual,Used
6000,9429,60.0,BMW C 650 GT,02/2018,Gasoline,Manual,Used
7500,18000,99.0,MV Agusta Brutale,01/2013,Gasoline,Manual,Used
14995,2955,102.0,Honda CRF 1100,04/2020,Gasoline,Automatic,Used
9200,19000,165.0,BMW K 1600,06/2014,Gasoline,Manual,Used
14700,33000,160.0,BMW K 1600,01/2012,Gasoline,Manual,Used
1290,6390,4.0,Peugeot Speedfight,05/2014,Two Stroke Gasoline,Automatic,Used
2350,8700,19.0,Mash Two Fifty,06/2015,Gasoline,Manual,Used
2100,52000,23.0,Kymco Xciting 300i,11/2011,Gasoline,Automatic,Used
7890,1500,34.0,BMW C 400 X,05/2021,Gasoline,Manual,Used
6500,2050,26.0,Piaggio MP3 300,08/2019,Gasoline,Manual,Used
8500,8300,56.0,Honda X-ADV,09/2017,Gasoline,Semi-automatic,Used
9500,8752,139.0,Kawasaki Z 1000,05/2013,Gasoline,Manual,Used
8490,5200,73.0,Ducati Scrambler,06/2018,Gasoline,Manual,Used
15000,31000,67.0,Harley-Davidson Electra Glide,01/2004,Gasoline,Manual,Used
8950,11064,73.0,Yamaha Tracer 700,05/2020,Gasoline,Manual,Used
9399,200,206.15759843345688,Honda CRF 450,01/2018,Gasoline,Manual,Used
14500,160,94.0,Polaris Scrambler 1000,04/2021,Gasoline,Manual,Used
14500,8340,206.15759843345688,Suzuki V-Strom 1050,01/2021,Gasoline,Manual,Used
39858,0,206.15759843345688,Honda,01/2019,Gasoline,Manual,New
2790,41000,107.0,Kawasaki Ninja ZX-6R,08/1999,Gasoline,Manual,Used
17990,21700,135.0,Honda VTR 1000,02/2005,Gasoline,Manual,Used
17000,1000,12.0,Moto Guzzi Sport 15,05/1936,Gasoline,Manual,Used
6499,6371,206.15759843345688,Kawasaki Z 650,01/2017,Gasoline,Manual,Used
15000,43000,60.0,Harley-Davidson Road King,04/2007,Gasoline,Manual,Used
7490,7000,206.15759843345688,KTM 1290 Super Duke GT,03/2017,Gasoline,Manual,Used
7990,53900,118.0,Kawasaki Versys 1000,04/2014,Gasoline,Manual,Used
7800,16000,86.0,Buell XB 9,05/2009,Gasoline,Manual,Used
1300,34000,169.0,Honda SH 150,01/2011,Gasoline,Manual,Used
8849,0,206.15759843345688,Kawasaki Versys 650,01/2021,Gasoline,Manual,New
13800,50400,101.0,Harley-Davidson Road King,06/2012,Gasoline,Manual,Used
9495,37100,173.0,KTM 1290 Super Duke R,07/2014,Gasoline,Manual,Used
15499,1,206.15759843345688,Suzuki V-Strom 1050,12/2021,Gasoline,Manual,Pre-registered
45800,0,99.0,Brough Superior,- (First Registration),Gasoline,Manual,New
18825,0,206.15759843345688,BMW R nineT,01/2021,Gasoline,Manual,New
15000,46000,87.0,Harley-Davidson Softail,02/1987,Gasoline,Manual,Used
15600,14741,200.0,Yamaha Vmax,01/2015,Gasoline,Manual,Used
1800,4600,20.0,CF Moto Jetmax 250,02/2012,Gasoline,Manual,Used
1800,8057,14.0,SYM Fiddle 200,05/2017,Gasoline,Manual,Used
2100,40000,20.0,Yamaha X-Max 250,01/2012,Gasoline,Manual,Used
15450,9070,136.0,BMW R 1250 R,01/2020,Gasoline,Manual,Used
21500,9000,204.0,Yamaha,03/2019,Gasoline,Manual,Used
19490,800,200.0,Yamaha YZF-R1,05/2021,Gasoline,Manual,Used
14990,1,113.0,Ducati Multistrada 950,10/2020,Gasoline,Manual,Used
3490,46296,50.0,BMW F 650 GS,07/2004,Gasoline,Manual,Used
9300,63889,95.0,Honda,02/2016,Gasoline,Automatic,Used
9500,5000,109.0,Ducati Monster 821,06/2020,Gasoline,Manual,Used
2500,4960,8.0,Yamaha D'elight,09/2017,Gasoline,Manual,Used
13950,30381,206.15759843345688,Harley-Davidson Dyna Fat Bob,01/2011,Gasoline,Manual,Used
9500,44000,91.0,Harley-Davidson 1200 Custom,05/2005,Gasoline,Manual,Used
9920,3100,150.0,Suzuki GSX-S 1000,04/2020,Gasoline,Manual,Used
6250,15,206.15759843345688,Honda CRF 450,01/2020,Gasoline,Manual,Used
2850,4446,14.0,Yamaha X-Max 125,10/2013,Gasoline,Automatic,Used
21904,1542,136.0,BMW R 1250 GS,06/2021,Gasoline,Manual,Demonstration
23900,3188,83.0,Ducati Paul Smart 1000,02/2008,Gasoline,Manual,Used
14500,6300,192.0,Honda CBR 1000,03/2018,Gasoline,Manual,Used
22489,33657,94.0,Harley-Davidson Softail,03/2018,Gasoline,Manual,Used
2600,4500,15.0,Suzuki GSX-S 125,12/2018,Gasoline,Manual,Used
8640,31920,80.0,Suzuki,07/2009,Gasoline,Manual,Used
7250,17808,111.0,Ducati Monster 821,07/2014,Gasoline,Manual,Used
500,5000,4.0,Peugeot Vivacity 50,05/2010,Two Stroke Gasoline,Manual,Used
400,16000,3.0,Kymco Agility 50,05/2011,Gasoline,Automatic,Used
14500,16000,80.0,Norton Commando,12/2012,Gasoline,Manual,Used
1480,3420,4.0,Kymco Like 50,08/2016,Gasoline,Manual,Used
21200,719,136.0,BMW R 1250 GS,04/2021,Gasoline,Manual,Demonstration
13990,5100,160.0,Yamaha MT-10,01/2019,Gasoline,Manual,Used
24800,180,34.0,Others,06/1950,Gasoline,Manual,Antique / Classic
9690,5368,125.0,Kawasaki Z 900,01/2020,Gasoline,Manual,Used
20600,1000,207.0,BMW S 1000 RR,09/2020,Gasoline,Manual,Used
12995,13295,88.0,Victory Cross Roads,03/2012,Gasoline,Manual,Used
13500,41000,71.0,Harley-Davidson Street Glide,08/2006,Gasoline,Manual,Used
1599,14300,11.0,Honda CBF 125,03/2013,Gasoline,Manual,Used
13000,22400,73.0,Harley-Davidson Fat Boy,08/2007,Gasoline,Manual,Used
9499,4600,110.0,BMW R nineT,04/2016,Gasoline,Manual,Used
6100,31200,60.0,BMW C 650,07/2017,Gasoline,Manual,Used
12990,24950,160.0,KTM 1290 Super Adventure,04/2018,Gasoline,Manual,Used
8999,21500,206.15759843345688,Yamaha TMAX 530,10/2017,Gasoline,Manual,Used
9990,15918,95.0,Triumph Tiger 800,06/2017,Gasoline,Manual,Used
1650,4400,4.0,Piaggio Liberty 50,04/2018,Gasoline,Manual,Used
8499,0,206.15759843345688,Fantic,01/2021,Gasoline,Manual,New
28999,1786,131.0,Moto Guzzi V 7,02/1982,Gasoline,Manual,Used
1200,5000,10.0,Kymco Super 8,05/2016,Gasoline,Automatic,Used
16600,13800,156.0,Ducati XDiavel,06/2016,Gasoline,Manual,Used
14790,12266,95.0,Honda CRF 1000,03/2019,Gasoline,Automatic,Used
17490,6900,206.15759843345688,Kawasaki,01/2020,Gasoline,Manual,Used
7495,32265,95.0,Triumph Tiger 800,06/2011,Gasoline,Manual,Used
6000,24500,102.0,Buell XB 12,08/2003,Gasoline,Manual,Used
13980,2137,165.0,BMW S 1000 XR,05/2020,Gasoline,Manual,Used
24900,76650,98.0,BMW K 1,06/1989,Gasoline,Manual,Antique / Classic
1600,7900,1.0,Aprilia Scarabeo,09/2017,Gasoline,Manual,Used
7990,43967,173.0,BMW K 1300,02/2012,Gasoline,Semi-automatic,Used
7750,10919,206.15759843345688,Suzuki,01/2011,Gasoline,Manual,Used
9990,40300,155.0,Kawasaki,01/2014,Gasoline,Manual,Used
19900,8800,87.0,Harley-Davidson Softail,05/2018,Gasoline,Manual,Used
1100,19742,23.0,Piaggio Beverly 250,04/2011,Gasoline,Manual,Used
22498,0,206.15759843345688,Honda CRF 1100,01/2021,Gasoline,Automatic,New
9445,49862,129.0,Honda VFR 1200,04/2014,Gasoline,Manual,Used
14490,2050,206.15759843345688,Indian FTR 1200,07/2019,Gasoline,Manual,Used
6800,3000,48.0,Kawasaki W 800,01/2017,Gasoline,Manual,Used
7489,4714,106.0,Yamaha FZ 8,05/2011,Gasoline,Manual,Used
2300,32000,11.0,Yamaha TriCity,06/2016,Gasoline,Manual,Used
6750,85995,155.0,Kawasaki GTR 1400,01/2009,Gasoline,Manual,Used
2000,8210,12.0,Honda PCX 125,03/2015,Gasoline,Manual,Used
7200,5014,48.0,Kawasaki Ninja 650,06/2017,Gasoline,Manual,Used
300,9876,68.0,Yamaha BWs,03/2012,Two Stroke Gasoline,Manual,Used
20703,399,136.0,BMW,06/2021,Gasoline,Manual,Used
1800,28505,29.0,SYM Citycom 300,06/2015,Gasoline,Manual,Used
6490,49712,105.0,Triumph,01/2015,Gasoline,Manual,Used
12790,2883,206.15759843345688,Kawasaki Z 900,01/2021,Gasoline,Manual,Used
7999,1805,206.15759843345688,Kawasaki Z 650,01/2021,Gasoline,Manual,Used
21500,45000,64.0,Harley-Davidson Ultra Limited,03/2016,Gasoline,Manual,Used
2300,25000,14.0,Honda CBR 125,03/2014,Gasoline,Manual,Used
8900,47800,116.0,Suzuki V-Strom 1000,03/2018,Gasoline,Manual,Used
15290,13457,206.15759843345688,Kawasaki Versys 1000,01/2020,Gasoline,Manual,Used
7500,1986,68.0,Kawasaki Z 650,08/2020,Gasoline,Manual,Used
7980,970,45.0,Piaggio MP3 500,09/2020,Gasoline,Automatic,Used
22999,31294,206.15759843345688,Harley-Davidson,01/2007,Gasoline,Manual,Used
7999,48286,206.15759843345688,Yamaha MT-09,12/2016,Gasoline,Manual,Used
16500,30352,206.15759843345688,BMW R 1200 GS,06/2017,Gasoline,Manual,Used
6200,25910,90.0,BMW F 800 R,02/2015,Gasoline,Manual,Used
700,37000,11.0,Derbi Boulevard 125,01/2013,Gasoline,Automatic,Used
16790,1124,136.0,BMW R 1250 RS,03/2021,Gasoline,Manual,Demonstration
15000,1,65.0,BMW R 100 T,01/1978,Gasoline,Manual,Used
13500,1200,95.0,Honda CRF 1000,11/2019,Gasoline,Manual,Used
3000,21000,27.0,Honda SH 300,05/2014,Gasoline,Manual,Used
13750,19770,84.0,Harley-Davidson Ultra Limited,10/2010,Gasoline,Manual,Used
750,10500,49.0,Peugeot Kisbee,09/2018,Gasoline,Manual,Used
9200,22388,150.0,Suzuki GSX-S 1000,08/2017,Gasoline,Manual,Used
18750,18500,165.0,BMW S 1000 XR,03/2018,Gasoline,Manual,Used
300,8036,1.0,Qingqi QM 50,01/2006,Two Stroke Gasoline,Manual,Used
85000,2,101.0,Ducati Diavel,04/2021,Gasoline,Manual,Used
7100,39510,101.0,Suzuki V-Strom 1000,03/2014,Gasoline,Manual,Used
6000,2500,37.0,Kymco Xciting 400i,03/2019,Gasoline,Manual,Used
1300,37900,10.0,Piaggio,06/2009,Gasoline,Automatic,Used
7990,19000,46.0,Yamaha TMAX 530,06/2015,Gasoline,Manual,Used
8999,0,206.15759843345688,Yamaha XSR 700,01/2020,Gasoline,Manual,New
6200,5100,48.0,BMW F 800 R,06/2015,Gasoline,Manual,Used
16500,31382,87.0,Harley-Davidson Street Glide,03/2014,Gasoline,Manual,Used
6500,7000,71.0,KTM 690 Duke,04/2015,Gasoline,Manual,Used
13333,10800,77.0,Harley-Davidson Dyna Fat Bob,04/2012,Gasoline,Manual,Used
8700,2000,95.0,Honda CBR 650,06/2020,Gasoline,Manual,Used
22900,35000,63.0,Harley-Davidson,06/2004,Gasoline,Manual,Used
1000,12500,68.0,Yamaha NEOs 4Takt,07/2009,Gasoline,Manual,Used
7550,34500,160.0,BMW K 1600 GTL Exclusive,05/2014,Gasoline,Manual,Used
8500,850,84.0,TGB Blade 1000,08/2016,Gasoline,Manual,Used
12900,40000,125.0,BMW R 1200 GS,02/2014,Gasoline,Manual,Used
9990,20839,141.0,Kawasaki Z 1000,01/2016,Gasoline,Manual,Used
6399,12900,73.0,Kawasaki VN 1700,05/2009,Gasoline,Manual,Used
22406,399,136.0,BMW R 1250 GS Adventure,07/2021,Gasoline,Manual,Used
8500,35000,181.0,Yamaha YZF-R1,04/2011,Gasoline,Manual,Used
8300,17700,46.0,Yamaha TMAX DX,06/2017,Gasoline,Manual,Used
21950,22986,206.15759843345688,Harley-Davidson Softail,01/2020,Gasoline,Manual,Used
7200,18000,137.0,Kawasaki Z 1000,11/2011,Gasoline,Manual,Used
22000,36000,82.0,Harley-Davidson CVO Breakout,05/2014,Gasoline,Manual,Used
9758,0,95.0,Honda CB 650,01/2021,Gasoline,Manual,New
6297,33681,75.0,Yamaha MT-07,04/2016,Gasoline,Manual,Used
6400,3400,87.0,BMW F 800 R,11/2013,Gasoline,Manual,Used
7000,1000,1.0,Piaggio,02/1961,Gasoline,Manual,Used
2350,26754,125.0,Honda PCX 125,02/2016,Gasoline,Manual,Used
7200,15000,98.0,Triumph Thruxton,10/2010,Gasoline,Manual,Used
14450,19734,125.0,BMW R 1200 GS,03/2017,Gasoline,Manual,Used
8290,16448,206.15759843345688,Yamaha MT-07,09/2019,Gasoline,Manual,Used
8999,8571,86.0,BMW F 800 GS,04/2017,Gasoline,Manual,Used
1999,0,206.15759843345688,Piaggio,01/2021,Gasoline,Manual,New
16499,0,206.15759843345688,Kawasaki Versys 1000,01/2021,Gasoline,Manual,New
7350,2500,34.0,BMW C 400 X,03/2020,Gasoline,Manual,Used
6750,3000,73.0,Ducati Scrambler,09/2015,Gasoline,Manual,Used
9950,24400,206.15759843345688,Ducati Monster 1200,07/2014,Gasoline,Manual,Used
12699,0,206.15759843345688,Yamaha MT-09,01/2021,Gasoline,Manual,New
9600,13000,113.0,Ducati Multistrada 950,07/2017,Gasoline,Manual,Used
12500,800,65.0,Honda XRV 750,05/1994,Gasoline,Manual,Used
9999,80000,107.0,BMW R 1200 GS Adventure,07/2014,Gasoline,Manual,Used
14990,3014,136.0,BMW R 1250 R,01/2020,Gasoline,Manual,Used
19250,10335,206.15759843345688,BMW R 1200 GS,01/2018,Gasoline,Manual,Used
7490,27582,67.0,Suzuki V-Strom 650,06/2017,Gasoline,Manual,Used
8499,20162,206.15759843345688,Ducati Streetfighter,07/2014,Gasoline,Manual,Used
16950,19900,206.15759843345688,Aprilia,09/2018,Gasoline,Manual,Used
2999,109000,98.0,BMW K 1100 LT,07/2007,Gasoline,Manual,Used
7645,6134,61.0,Kawasaki Vulcan S,05/2018,Gasoline,Manual,Used
19990,15067,75.0,Harley-Davidson Softail,11/2016,Gasoline,Manual,Used
21000,53830,56.0,Harley-Davidson Heritage Springer,06/1998,Gasoline,Manual,Used
17999,22800,145.0,Honda VTR 1000,06/2005,Gasoline,Manual,Used
13990,44500,206.15759843345688,KTM 1290 Super Adventure,01/2017,Gasoline,Manual,Used
54775,0,206.15759843345688,Ducati,01/2017,Gasoline,Manual,New
10900,57000,118.0,Honda GL 1800,04/2001,Gasoline,Manual,Used
14500,12800,121.0,Harley-Davidson V-Rod,04/2016,Gasoline,Manual,Used
6000,14500,60.0,BMW C 650,05/2016,Gasoline,Manual,Used
7797,9800,206.15759843345688,Ducati Scrambler,05/2016,Gasoline,Manual,Used
1350,114,3.0,Lifan,04/2021,Electric,Manual,Used
19950,2150,84.0,Harley-Davidson Sport Glide,05/2020,Gasoline,Manual,Used
6000,22000,50.0,Kawasaki VN 900,03/2008,Gasoline,Manual,Used
7300,39000,67.0,Harley-Davidson Sportster XR 1200,03/2009,Gasoline,Manual,Used
19995,355,206.15759843345688,Kawasaki Ninja H2,03/2019,Gasoline,Manual,Used
6990,22800,206.15759843345688,Yamaha MT-07,04/2018,Gasoline,Manual,Used
9990,16219,122.0,BMW R 1200 S,03/2007,Gasoline,Manual,Used
2700,1200,18.0,Bullit V-BOB 250,09/2020,Gasoline,Manual,Used
15350,6800,140.0,Triumph Tiger Explorer,01/2020,Gasoline,Manual,Used
8990,33600,206.15759843345688,Kawasaki,02/2017,Gasoline,Manual,Used
16990,6800,192.0,Honda CBR 1000,03/2018,Gasoline,Manual,Used
13999,0,206.15759843345688,Suzuki V-Strom 1050,01/2020,Gasoline,Manual,New
23490,14808,87.0,Harley-Davidson Electra Glide,01/2016,Gasoline,Manual,Used
1000000,10000,136.0,Kawasaki Z 800,01/1985,Gasoline,Automatic,Used
1500,4084,22.0,Aprilia Scarabeo,01/2010,Gasoline,Manual,Used
2600,29000,15.0,Piaggio Beverly 125,11/2015,Gasoline,Manual,Used
39990,35000,118.0,Honda GL 1800,02/2011,Gasoline,Manual,Used
1500,120,3.0,Nova Motors Retro Star,09/2020,Electric,Automatic,Used
12500,9060,206.15759843345688,Triumph Tiger 1050,04/2019,Gasoline,Manual,Used
20300,6935,94.0,Harley-Davidson Heritage,10/2018,Gasoline,Manual,Used
9798,0,206.15759843345688,Honda CB 650,01/2021,Gasoline,Manual,New
10190,17376,160.0,Yamaha MT-10,08/2016,Gasoline,Manual,Used
2000,19099,20.0,Yamaha X-Max 250,08/2011,Gasoline,Manual,Used
250,38013,3.0,Kymco,05/1995,Gasoline,Manual,Used
33000,6000,128.0,Honda Gold Wing,09/2019,Gasoline,Manual,Used
19990,500,206.15759843345688,Honda CRF 1100,01/2021,Gasoline,Manual,New
1590,100,11.0,Honda CBF 125,08/2017,Gasoline,Manual,Used
18900,27000,71.0,Kawasaki 750 H2,03/1973,Gasoline,Manual,Used
6500,5350,61.0,Kawasaki W 800,12/2015,Gasoline,Manual,Used
26633,5,206.15759843345688,BMW S 1000 XR,01/2021,Gasoline,Manual,New
6600,900,39.0,TGB Blade 550,10/2019,Gasoline,Automatic,Used
4990,20230,56.0,Kawasaki VN 800,02/2004,Gasoline,Manual,Used
7999,23000,179.0,Honda CBR 1000,10/2009,Gasoline,Manual,Used
850,20000,3.0,Honda Vision 50,05/2014,Gasoline,Manual,Used
700,19360,10.0,Kymco Agility 125,07/2010,Gasoline,Manual,Used
8500,12000,109.0,Ducati Monster 821,05/2019,Gasoline,Manual,Used
18300,10800,48.0,Harley-Davidson Road Glide,12/2015,Gasoline,Manual,Used
2800,26300,26.0,Honda Forza 300,04/2014,Gasoline,Manual,Used
14500,49000,125.0,BMW R 1250 GS Adventure,02/2014,Gasoline,Manual,Used
7750,16500,206.15759843345688,Kawasaki Z 800,04/2014,Gasoline,Manual,Used
20999,2680,136.0,BMW R 1250 GS,11/2020,Gasoline,Semi-automatic,Used
6700,5600,34.0,BMW C 400 GT,11/2019,Gasoline,Automatic,Used
7690,25400,53.0,Suzuki VZ 800,06/2015,Gasoline,Manual,Used
27490,230,206.15759843345688,Yamaha,04/2021,Gasoline,Manual,Used
20990,10738,206.15759843345688,BMW R 1250 RT,06/2019,Gasoline,Manual,Used
19900,7600,95.0,Harley-Davidson Heritage Softail,06/2018,Gasoline,Manual,Used
13495,0,206.15759843345688,Moto Guzzi,01/2021,Gasoline,Manual,New
7290,637,206.15759843345688,Aprilia Shiver 900,12/2020,Gasoline,Manual,Used
9190,1250,125.0,Kawasaki Z 900,04/2021,Gasoline,Manual,Used
6599,10600,206.15759843345688,Kymco AK 550,06/2017,Gasoline,Manual,Used
1800,27700,33.0,Peugeot Geopolis 400,06/2010,Gasoline,Manual,Used
26400,144840,98.0,Honda GL 1500,12/2011,Gasoline,Manual,Used
12975,42335,125.0,BMW R 1200 GS,03/2016,Gasoline,Manual,Used
7999,26305,206.15759843345688,Aprilia,01/2011,Gasoline,Manual,Used
24500,7000,136.0,BMW R 1250 GS Adventure,05/2020,Gasoline,Automatic,Used
21158,0,206.15759843345688,Honda CRF 1100,01/2021,Gasoline,Manual,New
6600,9800,125.0,MV Agusta 800,03/2014,Gasoline,Manual,Used
14000,7150,109.0,BMW R nineT,11/2018,Gasoline,Manual,Used
1250,16624,15.0,Derbi GPR,05/2011,Gasoline,Manual,Used
1799,1346,206.15759843345688,Aprilia SR 50,07/2020,Gasoline,Manual,Used
2985,69900,98.0,BMW K 1200 RS,07/1998,Gasoline,Manual,Used
8590,21141,206.15759843345688,BMW F 800 GT,01/2019,Gasoline,Manual,Used
1100,26000,12.0,Peugeot LXR 125,11/2013,Gasoline,Automatic,Used
9250,41000,110.0,BMW R 1200,06/2014,Gasoline,Manual,Used
8500,13500,188.0,Suzuki B King,01/2008,Gasoline,Manual,Used
6500,8281,75.0,BMW F 700 GS,09/2012,Gasoline,Manual,Used
19900,25700,82.0,Harley-Davidson Electra Glide,04/2008,Gasoline,Manual,Used
13490,3800,206.15759843345688,Ducati SuperSport,11/2019,Gasoline,Manual,Used
6300,15248,150.0,Yamaha FZ 1,07/2009,Gasoline,Manual,Used
7000,16561,154.0,Ducati 1098,06/2008,Gasoline,Manual,Used
7289,17410,106.0,Yamaha FZ 8,03/2011,Gasoline,Manual,Used
8190,3085,116.0,Kawasaki Z 900,01/2017,Gasoline,Manual,Used
21058,0,206.15759843345688,Honda CRF 1100,01/2020,Gasoline,Manual,New
1500,5853,20.0,Daelim ET 300,12/2009,Gasoline,Automatic,Used
9450,4960,48.0,BMW F 800 R,03/2020,Gasoline,Manual,Used
17400,9172,136.0,BMW R 1250 RT,04/2019,Gasoline,Manual,Used
23000,6000,170.0,Ducati Panigale V4,04/2021,Gasoline,Manual,Used
6950,4500,35.0,Kymco,10/2018,Gasoline,Manual,Used
8796,11459,175.0,BMW K 1300 S,03/2010,Gasoline,Manual,Used
9950,61800,206.15759843345688,BMW R 1200 GS,02/2011,Gasoline,Manual,Used
12790,51000,82.0,Harley-Davidson Electra Glide,07/2008,Gasoline,Manual,Used
23500,9999999,75.0,Harley-Davidson Late Shovel,03/1982,Gasoline,Manual,Used
1900,732,26.0,Kymco Agility 150,08/2020,Gasoline,Manual,Used
14200,1120,110.0,BMW,03/2021,Gasoline,Manual,Demonstration
9300,31278,54.0,Yamaha XV 950,04/2019,Gasoline,Manual,Used
500,188,5.0,Kreidler Supermoto 50,04/2017,Gasoline,Manual,Used
8990,15758,110.0,BMW R 1200 RT,06/2013,Gasoline,Manual,Used
7790,21000,206.15759843345688,Yamaha Tracer 700,01/2017,Gasoline,Manual,Used
11500,19200,116.0,BMW R 1200 RS,04/2016,Gasoline,Manual,Used
6790,31525,206.15759843345688,Suzuki,01/2018,Gasoline,Manual,Used
6290,27557,102.0,Honda Crossrunner,03/2013,Gasoline,Manual,Used
